Sample in Buffer,Sample in Window,TRIGGER,UART_Transfer_i/clock_out_top_0/U0/fifo_count_slv[3:0],UART_Transfer_i/clock_out_top_0/U0/glitching_done,UART_Transfer_i/clock_out_top_0/U0/tdc_code[7:0],UART_Transfer_i/clock_out_top_0/U0/gpio_latched[15:0],UART_Transfer_i/clock_out_top_0/U0/display_ptr_slv[2:0],UART_Transfer_i/clock_out_top_0/U0/tdc_code_latched[7:0],UART_Transfer_i/clock_out_top_0/U0/glitch_fifo_debug[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
27789,27789,0,7,0,01,0000,5,01,0080
27790,27790,0,7,0,01,0000,5,01,0080
27791,27791,0,7,0,01,0000,5,01,0080
27792,27792,0,7,0,01,0000,5,01,0080
27793,27793,0,7,0,01,0000,5,01,0080
27794,27794,0,7,0,01,0000,5,01,0080
27795,27795,0,7,0,01,0000,5,01,0080
27796,27796,0,7,0,01,0000,5,01,0080
27797,27797,0,7,0,01,0000,5,01,0080
27798,27798,0,7,0,01,0000,5,01,0080
27799,27799,0,7,0,01,0000,5,01,0080
27800,27800,0,7,0,01,0000,5,01,0080
27801,27801,0,7,0,01,0000,5,01,0080
27802,27802,0,7,0,01,0000,5,01,0080
27803,27803,0,7,0,01,0000,5,01,0080
27804,27804,0,7,0,01,0000,5,01,0080
27805,27805,0,7,0,01,0000,5,01,0080
27806,27806,0,7,0,01,0000,5,01,0080
27807,27807,0,7,0,01,0000,5,01,0080
27808,27808,0,7,0,01,0000,5,01,0080
27809,27809,0,7,0,01,0000,5,01,0080
27810,27810,0,7,0,01,0000,5,01,0080
27811,27811,0,7,0,01,0000,5,01,0080
27812,27812,0,7,0,01,0000,5,01,0080
27813,27813,0,7,0,01,0000,5,01,0080
27814,27814,0,7,0,01,0000,5,01,0080
27815,27815,0,7,0,01,0000,5,01,0080
27816,27816,0,7,0,01,0000,5,01,0080
27817,27817,0,7,0,01,0000,5,01,0080
27818,27818,0,7,0,01,0000,5,01,0080
27819,27819,0,7,0,01,0000,5,01,0080
27820,27820,0,7,0,01,0000,5,01,0080
27821,27821,0,7,0,01,0000,5,01,0080
27822,27822,0,7,0,01,0000,5,01,0080
27823,27823,0,7,0,01,0000,5,01,0080
27824,27824,0,7,0,01,0000,5,01,0080
27825,27825,0,7,0,01,0000,5,01,0080
27826,27826,0,7,0,01,0000,5,01,0080
27827,27827,0,7,0,01,0000,5,01,0080
27828,27828,0,7,0,01,0000,5,01,0080
27829,27829,0,7,0,01,0000,5,01,0080
27830,27830,0,7,0,01,0000,5,01,0080
27831,27831,0,7,0,01,0000,5,01,0080
27832,27832,0,7,0,01,0000,5,01,0080
27833,27833,0,7,0,01,0000,5,01,0080
27834,27834,0,7,0,01,0000,5,01,0080
27835,27835,0,7,0,01,0000,5,01,0080
27836,27836,0,7,0,01,0000,5,01,0080
27837,27837,0,7,0,01,0000,5,01,0080
27838,27838,0,7,0,01,0000,5,01,0080
27839,27839,0,7,0,01,0000,5,01,0080
27840,27840,0,7,0,01,0000,5,01,0080
27841,27841,0,7,0,01,0000,5,01,0080
27842,27842,0,7,0,01,0000,5,01,0080
27843,27843,0,7,0,01,0000,5,01,0080
27844,27844,0,7,0,01,0000,5,01,0080
27845,27845,0,7,0,01,0000,5,01,0080
27846,27846,0,7,0,01,0000,5,01,0080
27847,27847,0,7,0,01,0000,5,01,0080
27848,27848,0,7,0,01,0000,5,01,0080
27849,27849,0,7,0,01,0000,5,01,0080
27850,27850,0,7,0,01,0000,5,01,0080
27851,27851,0,7,0,01,0000,5,01,0080
27852,27852,0,7,0,01,0000,5,01,0080
27853,27853,0,7,0,01,0000,5,01,0080
27854,27854,0,7,0,01,0000,5,01,0080
27855,27855,0,7,0,01,0000,5,01,0080
27856,27856,0,7,0,01,0000,5,01,0080
27857,27857,0,7,0,01,0000,5,01,0080
27858,27858,0,7,0,01,0000,5,01,0080
27859,27859,0,7,0,01,0000,5,01,0080
27860,27860,0,7,0,01,0000,5,01,0080
27861,27861,0,7,0,01,0000,5,01,0080
27862,27862,0,7,0,01,0000,5,01,0080
27863,27863,0,7,0,01,0000,5,01,0080
27864,27864,0,7,0,01,0000,5,01,0080
27865,27865,0,7,0,01,0000,5,01,0080
27866,27866,0,7,0,01,0000,5,01,0080
27867,27867,0,7,0,01,0000,5,01,0080
27868,27868,0,7,0,01,0000,5,01,0080
27869,27869,0,7,0,01,0000,5,01,0080
27870,27870,0,7,0,01,0000,5,01,0080
27871,27871,0,7,0,01,0000,5,01,0080
27872,27872,0,7,0,01,0000,5,01,0080
27873,27873,0,7,0,01,0000,5,01,0080
27874,27874,0,7,0,01,0000,5,01,0080
27875,27875,0,7,0,01,0000,5,01,0080
27876,27876,0,7,0,01,0000,5,01,0080
27877,27877,0,7,0,01,0000,5,01,0080
27878,27878,0,7,0,01,0000,5,01,0080
27879,27879,0,7,0,01,0000,5,01,0080
27880,27880,0,7,0,01,0000,5,01,0080
27881,27881,0,7,0,01,0000,5,01,0080
27882,27882,0,7,0,01,0000,5,01,0080
27883,27883,0,7,0,01,0000,5,01,0080
27884,27884,0,7,0,01,0000,5,01,0080
27885,27885,0,7,0,01,0000,5,01,0080
27886,27886,0,7,0,01,0000,5,01,0080
27887,27887,0,7,0,01,0000,5,01,0080
27888,27888,0,7,0,01,0000,5,01,0080
27889,27889,0,7,0,01,0000,5,01,0080
27890,27890,0,7,0,01,0000,5,01,0080
27891,27891,0,7,0,01,0000,5,01,0080
27892,27892,0,7,0,01,0000,5,01,0080
27893,27893,0,7,0,01,0000,5,01,0080
27894,27894,0,7,0,01,0000,5,01,0080
27895,27895,0,7,0,01,0000,5,01,0080
27896,27896,0,7,0,01,0000,5,01,0080
27897,27897,0,7,0,01,0000,5,01,0080
27898,27898,0,7,0,01,0000,5,01,0080
27899,27899,0,7,0,01,0000,5,01,0080
27900,27900,0,7,0,01,0000,5,01,0080
27901,27901,0,7,0,01,0000,5,01,0080
27902,27902,0,7,0,01,0000,5,01,0080
27903,27903,0,7,0,01,0000,5,01,0080
27904,27904,0,7,0,01,0000,5,01,0080
27905,27905,0,7,0,01,0000,5,01,0080
27906,27906,0,7,0,01,0000,5,01,0080
27907,27907,0,7,0,01,0000,5,01,0080
27908,27908,0,7,0,01,0000,5,01,0080
27909,27909,0,7,0,01,0000,5,01,0080
27910,27910,0,7,0,01,0000,5,01,0080
27911,27911,0,7,0,01,0000,5,01,0080
27912,27912,0,7,0,01,0000,5,01,0080
27913,27913,0,7,0,01,0000,5,01,0080
27914,27914,0,7,0,01,0000,5,01,0080
27915,27915,0,7,0,01,0000,5,01,0080
27916,27916,0,7,0,01,0000,5,01,0080
27917,27917,0,7,0,01,0000,5,01,0080
27918,27918,0,7,0,01,0000,5,01,0080
27919,27919,0,7,0,01,0000,5,01,0080
27920,27920,0,7,0,01,0000,5,01,0080
27921,27921,0,7,0,01,0000,5,01,0080
27922,27922,0,7,0,01,0000,5,01,0080
27923,27923,0,7,0,01,0000,5,01,0080
27924,27924,0,7,0,01,0000,5,01,0080
27925,27925,0,7,0,01,0000,5,01,0080
27926,27926,0,7,0,01,0000,5,01,0080
27927,27927,0,7,0,01,0000,5,01,0080
27928,27928,0,7,0,01,0000,5,01,0080
27929,27929,0,7,0,01,0000,5,01,0080
27930,27930,0,7,0,01,0000,5,01,0080
27931,27931,0,7,0,01,0000,5,01,0080
27932,27932,0,7,0,01,0000,5,01,0080
27933,27933,0,7,0,01,0000,5,01,0080
27934,27934,0,7,0,01,0000,5,01,0080
27935,27935,0,7,0,01,0000,5,01,0080
27936,27936,0,7,0,01,0000,5,01,0080
27937,27937,0,7,0,01,0000,5,01,0080
27938,27938,0,7,0,01,0000,5,01,0080
27939,27939,0,7,0,01,0000,5,01,0080
27940,27940,0,7,0,01,0000,5,01,0080
27941,27941,0,7,0,01,0000,5,01,0080
27942,27942,0,7,0,01,0000,5,01,0080
27943,27943,0,7,0,01,0000,5,01,0080
27944,27944,0,7,0,01,0000,5,01,0080
27945,27945,0,7,0,01,0000,5,01,0080
27946,27946,0,7,0,01,0000,5,01,0080
27947,27947,0,7,0,01,0000,5,01,0080
27948,27948,0,7,0,01,0000,5,01,0080
27949,27949,0,7,0,01,0000,5,01,0080
27950,27950,0,7,0,01,0000,5,01,0080
27951,27951,0,7,0,01,0000,5,01,0080
27952,27952,0,7,0,01,0000,5,01,0080
27953,27953,0,7,0,01,0000,5,01,0080
27954,27954,0,7,0,01,0000,5,01,0080
27955,27955,0,7,0,01,0000,5,01,0080
27956,27956,0,7,0,01,0000,5,01,0080
27957,27957,0,7,0,01,0000,5,01,0080
27958,27958,0,7,0,01,0000,5,01,0080
27959,27959,0,7,0,01,0000,5,01,0080
27960,27960,0,7,0,01,0000,5,01,0080
27961,27961,0,7,0,01,0000,5,01,0080
27962,27962,0,7,0,01,0000,5,01,0080
27963,27963,0,7,0,01,0000,5,01,0080
27964,27964,0,7,0,01,0000,5,01,0080
27965,27965,0,7,0,01,0000,5,01,0080
27966,27966,0,7,0,01,0000,5,01,0080
27967,27967,0,7,0,01,0000,5,01,0080
27968,27968,0,7,0,01,0000,5,01,0080
27969,27969,0,7,0,01,0000,5,01,0080
27970,27970,0,7,0,01,0000,5,01,0080
27971,27971,0,7,0,01,0000,5,01,0080
27972,27972,0,7,0,01,0000,5,01,0080
27973,27973,0,7,0,01,0000,5,01,0080
27974,27974,0,7,0,01,0000,5,01,0080
27975,27975,0,7,0,01,0000,5,01,0080
27976,27976,0,7,0,01,0000,5,01,0080
27977,27977,0,7,0,01,0000,5,01,0080
27978,27978,0,7,0,01,0000,5,01,0080
27979,27979,0,7,0,01,0000,5,01,0080
27980,27980,0,7,0,01,0000,5,01,0080
27981,27981,0,7,0,01,0000,5,01,0080
27982,27982,0,7,0,01,0000,5,01,0080
27983,27983,0,7,0,01,0000,5,01,0080
27984,27984,0,7,0,01,0000,5,01,0080
27985,27985,0,7,0,01,0000,5,01,0080
27986,27986,0,7,0,01,0000,5,01,0080
27987,27987,0,7,0,01,0000,5,01,0080
27988,27988,0,7,0,01,0000,5,01,0080
27989,27989,0,7,0,01,0000,5,01,0080
27990,27990,0,7,0,01,0000,5,01,0080
27991,27991,0,7,0,01,0000,5,01,0080
27992,27992,0,7,0,01,0000,5,01,0080
27993,27993,0,7,0,01,0000,5,01,0080
27994,27994,0,7,0,01,0000,5,01,0080
27995,27995,0,7,0,01,0000,5,01,0080
27996,27996,0,7,0,01,0000,5,01,0080
27997,27997,0,7,0,01,0000,5,01,0080
27998,27998,0,7,0,01,0000,5,01,0080
27999,27999,0,7,0,01,0000,5,01,0080
28000,28000,0,7,0,01,0000,5,01,0080
28001,28001,0,7,0,01,0000,5,01,0080
28002,28002,0,7,0,01,0000,5,01,0080
28003,28003,0,7,0,01,0000,5,01,0080
28004,28004,0,7,0,01,0000,5,01,0080
28005,28005,0,7,0,01,0000,5,01,0080
28006,28006,0,7,0,01,0000,5,01,0080
28007,28007,0,7,0,01,0000,5,01,0080
28008,28008,0,7,0,01,0000,5,01,0080
28009,28009,0,7,0,01,0000,5,01,0080
28010,28010,0,7,0,01,0000,5,01,0080
28011,28011,0,7,0,01,0000,5,01,0080
28012,28012,0,7,0,01,0000,5,01,0080
28013,28013,0,7,0,01,0000,5,01,0080
28014,28014,0,7,0,01,0000,5,01,0080
28015,28015,0,7,0,01,0000,5,01,0080
28016,28016,0,7,0,01,0000,5,01,0080
28017,28017,0,7,0,01,0000,5,01,0080
28018,28018,0,7,0,01,0000,5,01,0080
28019,28019,0,7,0,01,0000,5,01,0080
28020,28020,0,7,0,01,0000,5,01,0080
28021,28021,0,7,0,01,0000,5,01,0080
28022,28022,0,7,0,01,0000,5,01,0080
28023,28023,0,7,0,01,0000,5,01,0080
28024,28024,0,7,0,01,0000,5,01,0080
28025,28025,0,7,0,01,0000,5,01,0080
28026,28026,0,7,0,01,0000,5,01,0080
28027,28027,0,7,0,01,0000,5,01,0080
28028,28028,0,7,0,01,0000,5,01,0080
28029,28029,0,7,0,01,0000,5,01,0080
28030,28030,0,7,0,01,0000,5,01,0080
28031,28031,0,7,0,01,0000,5,01,0080
28032,28032,0,7,0,01,0000,5,01,0080
28033,28033,0,7,0,01,0000,5,01,0080
28034,28034,0,7,0,01,0000,5,01,0080
28035,28035,0,7,0,01,0000,5,01,0080
28036,28036,0,7,0,01,0000,5,01,0080
28037,28037,0,7,0,01,0000,5,01,0080
28038,28038,0,7,0,01,0000,5,01,0080
28039,28039,0,7,0,01,0000,5,01,0080
28040,28040,0,7,0,01,0000,5,01,0080
28041,28041,0,7,0,01,0000,5,01,0080
28042,28042,0,7,0,01,0000,5,01,0080
28043,28043,0,7,0,01,0000,5,01,0080
28044,28044,0,7,0,01,0000,5,01,0080
28045,28045,0,7,0,01,0000,5,01,0080
28046,28046,0,7,0,01,0000,5,01,0080
28047,28047,0,7,0,01,0000,5,01,0080
28048,28048,0,7,0,01,0000,5,01,0080
28049,28049,0,7,0,01,0000,5,01,0080
28050,28050,0,7,0,01,0000,5,01,0080
28051,28051,0,7,0,01,0000,5,01,0080
28052,28052,0,7,0,01,0000,5,01,0080
28053,28053,0,7,0,01,0000,5,01,0080
28054,28054,0,7,0,01,0000,5,01,0080
28055,28055,0,7,0,01,0000,5,01,0080
28056,28056,0,7,0,01,0000,5,01,0080
28057,28057,0,7,0,01,0000,5,01,0080
28058,28058,0,7,0,01,0000,5,01,0080
28059,28059,0,7,0,01,0000,5,01,0080
28060,28060,0,7,0,01,0000,5,01,0080
28061,28061,0,7,0,01,0000,5,01,0080
28062,28062,0,7,0,01,0000,5,01,0080
28063,28063,0,7,0,01,0000,5,01,0080
28064,28064,0,7,0,01,0000,5,01,0080
28065,28065,0,7,0,01,0000,5,01,0080
28066,28066,0,7,0,01,0000,5,01,0080
28067,28067,0,7,0,01,0000,5,01,0080
28068,28068,0,7,0,01,0000,5,01,0080
28069,28069,0,7,0,01,0000,5,01,0080
28070,28070,0,7,0,01,0000,5,01,0080
28071,28071,0,7,0,01,0000,5,01,0080
28072,28072,0,7,0,01,0000,5,01,0080
28073,28073,0,7,0,01,0000,5,01,0080
28074,28074,0,7,0,01,0000,5,01,0080
28075,28075,0,7,0,01,0000,5,01,0080
28076,28076,0,7,0,01,0000,5,01,0080
28077,28077,0,7,0,01,0000,5,01,0080
28078,28078,0,7,0,01,0000,5,01,0080
28079,28079,0,7,0,01,0000,5,01,0080
28080,28080,0,7,0,01,0000,5,01,0080
28081,28081,0,7,0,01,0000,5,01,0080
28082,28082,0,7,0,01,0000,5,01,0080
28083,28083,0,7,0,01,0000,5,01,0080
28084,28084,0,7,0,01,0000,5,01,0080
28085,28085,0,7,0,01,0000,5,01,0080
28086,28086,0,7,0,01,0000,5,01,0080
28087,28087,0,7,0,01,0000,5,01,0080
28088,28088,0,7,0,01,0000,5,01,0080
28089,28089,0,7,0,01,0000,5,01,0080
28090,28090,0,7,0,01,0000,5,01,0080
28091,28091,0,7,0,01,0000,5,01,0080
28092,28092,0,7,0,01,0000,5,01,0080
28093,28093,0,7,0,01,0000,5,01,0080
28094,28094,0,7,0,01,0000,5,01,0080
28095,28095,0,7,0,01,0000,5,01,0080
28096,28096,0,7,0,01,0000,5,01,0080
28097,28097,0,7,0,01,0000,5,01,0080
28098,28098,0,7,0,01,0000,5,01,0080
28099,28099,0,7,0,01,0000,5,01,0080
28100,28100,0,7,0,01,0000,5,01,0080
28101,28101,0,7,0,01,0000,5,01,0080
28102,28102,0,7,0,01,0000,5,01,0080
28103,28103,0,7,0,01,0000,5,01,0080
28104,28104,0,7,0,01,0000,5,01,0080
28105,28105,0,7,0,01,0000,5,01,0080
28106,28106,0,7,0,01,0000,5,01,0080
28107,28107,0,7,0,01,0000,5,01,0080
28108,28108,0,7,0,01,0000,5,01,0080
28109,28109,0,7,0,01,0000,5,01,0080
28110,28110,0,7,0,01,0000,5,01,0080
28111,28111,0,7,0,01,0000,5,01,0080
28112,28112,0,7,0,01,0000,5,01,0080
28113,28113,0,7,0,01,0000,5,01,0080
28114,28114,0,7,0,01,0000,5,01,0080
28115,28115,0,7,0,01,0000,5,01,0080
28116,28116,0,7,0,01,0000,5,01,0080
28117,28117,0,7,0,01,0000,5,01,0080
28118,28118,0,7,0,01,0000,5,01,0080
28119,28119,0,7,0,01,0000,5,01,0080
28120,28120,0,7,0,01,0000,5,01,0080
28121,28121,0,7,0,01,0000,5,01,0080
28122,28122,0,7,0,01,0000,5,01,0080
28123,28123,0,7,0,01,0000,5,01,0080
28124,28124,0,7,0,01,0000,5,01,0080
28125,28125,0,7,0,01,0000,5,01,0080
28126,28126,0,7,0,01,0000,5,01,0080
28127,28127,0,7,0,01,0000,5,01,0080
28128,28128,0,7,0,01,0000,5,01,0080
28129,28129,0,7,0,01,0000,5,01,0080
28130,28130,0,7,0,01,0000,5,01,0080
28131,28131,0,7,0,01,0000,5,01,0080
28132,28132,0,7,0,01,0000,5,01,0080
28133,28133,0,7,0,01,0000,5,01,0080
28134,28134,0,7,0,01,0000,5,01,0080
28135,28135,0,7,0,01,0000,5,01,0080
28136,28136,0,7,0,01,0000,5,01,0080
28137,28137,0,7,0,01,0000,5,01,0080
28138,28138,0,7,0,01,0000,5,01,0080
28139,28139,0,7,0,01,0000,5,01,0080
28140,28140,0,7,0,01,0000,5,01,0080
28141,28141,0,7,0,01,0000,5,01,0080
28142,28142,0,7,0,01,0000,5,01,0080
28143,28143,0,7,0,01,0000,5,01,0080
28144,28144,0,7,0,01,0000,5,01,0080
28145,28145,0,7,0,01,0000,5,01,0080
28146,28146,0,7,0,01,0000,5,01,0080
28147,28147,0,7,0,01,0000,5,01,0080
28148,28148,0,7,0,01,0000,5,01,0080
28149,28149,0,7,0,01,0000,5,01,0080
28150,28150,0,7,0,01,0000,5,01,0080
28151,28151,0,7,0,01,0000,5,01,0080
28152,28152,0,7,0,01,0000,5,01,0080
28153,28153,0,7,0,01,0000,5,01,0080
28154,28154,0,7,0,01,0000,5,01,0080
28155,28155,0,7,0,01,0000,5,01,0080
28156,28156,0,7,0,01,0000,5,01,0080
28157,28157,0,7,0,01,0000,5,01,0080
28158,28158,0,7,0,01,0000,5,01,0080
28159,28159,0,7,0,01,0000,5,01,0080
28160,28160,0,7,0,01,0000,5,01,0080
28161,28161,0,7,0,01,0000,5,01,0080
28162,28162,0,7,0,01,0000,5,01,0080
28163,28163,0,7,0,01,0000,5,01,0080
28164,28164,0,7,0,01,0000,5,01,0080
28165,28165,0,7,0,01,0000,5,01,0080
28166,28166,0,7,0,01,0000,5,01,0080
28167,28167,0,7,0,01,0000,5,01,0080
28168,28168,0,7,0,01,0000,5,01,0080
28169,28169,0,7,0,01,0000,5,01,0080
28170,28170,0,7,0,01,0000,5,01,0080
28171,28171,0,7,0,01,0000,5,01,0080
28172,28172,0,7,0,01,0000,5,01,0080
28173,28173,0,7,0,01,0000,5,01,0080
28174,28174,0,7,0,01,0000,5,01,0080
28175,28175,0,7,0,01,0000,5,01,0080
28176,28176,0,7,0,01,0000,5,01,0080
28177,28177,0,7,0,01,0000,5,01,0080
28178,28178,0,7,0,01,0000,5,01,0080
28179,28179,0,7,0,01,0000,5,01,0080
28180,28180,0,7,0,01,0000,5,01,0080
28181,28181,0,7,0,01,0000,5,01,0080
28182,28182,0,7,0,01,0000,5,01,0080
28183,28183,0,7,0,01,0000,5,01,0080
28184,28184,0,7,0,01,0000,5,01,0080
28185,28185,0,7,0,01,0000,5,01,0080
28186,28186,0,7,0,01,0000,5,01,0080
28187,28187,0,7,0,01,0000,5,01,0080
28188,28188,0,7,0,01,0000,5,01,0080
28189,28189,0,7,0,01,0000,5,01,0080
28190,28190,0,7,0,01,0000,5,01,0080
28191,28191,0,7,0,01,0000,5,01,0080
28192,28192,0,7,0,01,0000,5,01,0080
28193,28193,0,7,0,01,0000,5,01,0080
28194,28194,0,7,0,01,0000,5,01,0080
28195,28195,0,7,0,01,0000,5,01,0080
28196,28196,0,7,0,01,0000,5,01,0080
28197,28197,0,7,0,01,0000,5,01,0080
28198,28198,0,7,0,01,0000,5,01,0080
28199,28199,0,7,0,01,0000,5,01,0080
28200,28200,0,7,0,01,0000,5,01,0080
28201,28201,0,7,0,01,0000,5,01,0080
28202,28202,0,7,0,01,0000,5,01,0080
28203,28203,0,7,0,01,0000,5,01,0080
28204,28204,0,7,0,01,0000,5,01,0080
28205,28205,0,7,0,01,0000,5,01,0080
28206,28206,0,7,0,01,0000,5,01,0080
28207,28207,0,7,0,01,0000,5,01,0080
28208,28208,0,7,0,01,0000,5,01,0080
28209,28209,0,7,0,01,0000,5,01,0080
28210,28210,0,7,0,01,0000,5,01,0080
28211,28211,0,7,0,01,0000,5,01,0080
28212,28212,0,7,0,01,0000,5,01,0080
28213,28213,0,7,0,01,0000,5,01,0080
28214,28214,0,7,0,01,0000,5,01,0080
28215,28215,0,7,0,01,0000,5,01,0080
28216,28216,0,7,0,01,0000,5,01,0080
28217,28217,0,7,0,01,0000,5,01,0080
28218,28218,0,7,0,01,0000,5,01,0080
28219,28219,0,7,0,01,0000,5,01,0080
28220,28220,0,7,0,01,0000,5,01,0080
28221,28221,0,7,0,01,0000,5,01,0080
28222,28222,0,7,0,01,0000,5,01,0080
28223,28223,0,7,0,01,0000,5,01,0080
28224,28224,0,7,0,01,0000,5,01,0080
28225,28225,0,7,0,01,0000,5,01,0080
28226,28226,0,7,0,01,0000,5,01,0080
28227,28227,0,7,0,01,0000,5,01,0080
28228,28228,0,7,0,01,0000,5,01,0080
28229,28229,0,7,0,01,0000,5,01,0080
28230,28230,0,7,0,01,0000,5,01,0080
28231,28231,0,7,0,01,0000,5,01,0080
28232,28232,0,7,0,01,0000,5,01,0080
28233,28233,0,7,0,01,0000,5,01,0080
28234,28234,0,7,0,01,0000,5,01,0080
28235,28235,0,7,0,01,0000,5,01,0080
28236,28236,0,7,0,01,0000,5,01,0080
28237,28237,0,7,0,01,0000,5,01,0080
28238,28238,0,7,0,01,0000,5,01,0080
28239,28239,0,7,0,01,0000,5,01,0080
28240,28240,0,7,0,01,0000,5,01,0080
28241,28241,0,7,0,01,0000,5,01,0080
28242,28242,0,7,0,01,0000,5,01,0080
28243,28243,0,7,0,01,0000,5,01,0080
28244,28244,0,7,0,01,0000,5,01,0080
28245,28245,0,7,0,01,0000,5,01,0080
28246,28246,0,7,0,01,0000,5,01,0080
28247,28247,0,7,0,01,0000,5,01,0080
28248,28248,0,7,0,01,0000,5,01,0080
28249,28249,0,7,0,01,0000,5,01,0080
28250,28250,0,7,0,01,0000,5,01,0080
28251,28251,0,7,0,01,0000,5,01,0080
28252,28252,0,7,0,01,0000,5,01,0080
28253,28253,0,7,0,01,0000,5,01,0080
28254,28254,0,7,0,01,0000,5,01,0080
28255,28255,0,7,0,01,0000,5,01,0080
28256,28256,0,7,0,01,0000,5,01,0080
28257,28257,0,7,0,01,0000,5,01,0080
28258,28258,0,7,0,01,0000,5,01,0080
28259,28259,0,7,0,01,0000,5,01,0080
28260,28260,0,7,0,01,0000,5,01,0080
28261,28261,0,7,0,01,0000,5,01,0080
28262,28262,0,7,0,01,0000,5,01,0080
28263,28263,0,7,0,01,0000,5,01,0080
28264,28264,0,7,0,01,0000,5,01,0080
28265,28265,0,7,0,01,0000,5,01,0080
28266,28266,0,7,0,01,0000,5,01,0080
28267,28267,0,7,0,01,0000,5,01,0080
28268,28268,0,7,0,01,0000,5,01,0080
28269,28269,0,7,0,01,0000,5,01,0080
28270,28270,0,7,0,01,0000,5,01,0080
28271,28271,0,7,0,01,0000,5,01,0080
28272,28272,0,7,0,01,0000,5,01,0080
28273,28273,0,7,0,01,0000,5,01,0080
28274,28274,0,7,0,01,0000,5,01,0080
28275,28275,0,7,0,01,0000,5,01,0080
28276,28276,0,7,0,01,0000,5,01,0080
28277,28277,0,7,0,01,0000,5,01,0080
28278,28278,0,7,0,01,0000,5,01,0080
28279,28279,0,7,0,01,0000,5,01,0080
28280,28280,0,7,0,01,0000,5,01,0080
28281,28281,0,7,0,01,0000,5,01,0080
28282,28282,0,7,0,01,0000,5,01,0080
28283,28283,0,7,0,01,0000,5,01,0080
28284,28284,0,7,0,01,0000,5,01,0080
28285,28285,0,7,0,01,0000,5,01,0080
28286,28286,0,7,0,01,0000,5,01,0080
28287,28287,0,7,0,01,0000,5,01,0080
28288,28288,0,7,0,01,0000,5,01,0080
28289,28289,0,7,0,01,0000,5,01,0080
28290,28290,0,7,0,01,0000,5,01,0080
28291,28291,0,7,0,01,0000,5,01,0080
28292,28292,0,7,0,01,0000,5,01,0080
28293,28293,0,7,0,01,0000,5,01,0080
28294,28294,0,7,0,01,0000,5,01,0080
28295,28295,0,7,0,01,0000,5,01,0080
28296,28296,0,7,0,01,0000,5,01,0080
28297,28297,0,7,0,01,0000,5,01,0080
28298,28298,0,7,0,01,0000,5,01,0080
28299,28299,0,7,0,01,0000,5,01,0080
28300,28300,0,7,0,01,0000,5,01,0080
28301,28301,0,7,0,01,0000,5,01,0080
28302,28302,0,7,0,01,0000,5,01,0080
28303,28303,0,7,0,01,0000,5,01,0080
28304,28304,0,7,0,01,0000,5,01,0080
28305,28305,0,7,0,01,0000,5,01,0080
28306,28306,0,7,0,01,0000,5,01,0080
28307,28307,0,7,0,01,0000,5,01,0080
28308,28308,0,7,0,01,0000,5,01,0080
28309,28309,0,7,0,01,0000,5,01,0080
28310,28310,0,7,0,01,0000,5,01,0080
28311,28311,0,7,0,01,0000,5,01,0080
28312,28312,0,7,0,01,0000,5,01,0080
28313,28313,0,7,0,01,0000,5,01,0080
28314,28314,0,7,0,01,0000,5,01,0080
28315,28315,0,7,0,01,0000,5,01,0080
28316,28316,0,7,0,01,0000,5,01,0080
28317,28317,0,7,0,01,0000,5,01,0080
28318,28318,0,7,0,01,0000,5,01,0080
28319,28319,0,7,0,01,0000,5,01,0080
28320,28320,0,7,0,01,0000,5,01,0080
28321,28321,0,7,0,01,0000,5,01,0080
28322,28322,0,7,0,01,0000,5,01,0080
28323,28323,0,7,0,01,0000,5,01,0080
28324,28324,0,7,0,01,0000,5,01,0080
28325,28325,0,7,0,01,0000,5,01,0080
28326,28326,0,7,0,01,0000,5,01,0080
28327,28327,0,7,0,01,0000,5,01,0080
28328,28328,0,7,0,01,0000,5,01,0080
28329,28329,0,7,0,01,0000,5,01,0080
28330,28330,0,7,0,01,0000,5,01,0080
28331,28331,0,7,0,01,0000,5,01,0080
28332,28332,0,7,0,01,0000,5,01,0080
28333,28333,0,7,0,01,0000,5,01,0080
28334,28334,0,7,0,01,0000,5,01,0080
28335,28335,0,7,0,01,0000,5,01,0080
28336,28336,0,7,0,01,0000,5,01,0080
28337,28337,0,7,0,01,0000,5,01,0080
28338,28338,0,7,0,01,0000,5,01,0080
28339,28339,0,7,0,01,0000,5,01,0080
28340,28340,0,7,0,01,0000,5,01,0080
28341,28341,0,7,0,01,0000,5,01,0080
28342,28342,0,7,0,01,0000,5,01,0080
28343,28343,0,7,0,01,0000,5,01,0080
28344,28344,0,7,0,01,0000,5,01,0080
28345,28345,0,7,0,01,0000,5,01,0080
28346,28346,0,7,0,01,0000,5,01,0080
28347,28347,0,7,0,01,0000,5,01,0080
28348,28348,0,7,0,01,0000,5,01,0080
28349,28349,0,7,0,01,0000,5,01,0080
28350,28350,0,7,0,01,0000,5,01,0080
28351,28351,0,7,0,01,0000,5,01,0080
28352,28352,0,7,0,01,0000,5,01,0080
28353,28353,0,7,0,01,0000,5,01,0080
28354,28354,0,7,0,01,0000,5,01,0080
28355,28355,0,7,0,01,0000,5,01,0080
28356,28356,0,7,0,01,0000,5,01,0080
28357,28357,0,7,0,01,0000,5,01,0080
28358,28358,0,7,0,01,0000,5,01,0080
